president,speech_label,matched_title,document_date,document_type,block_idx,block_size,sentence_start,sentence_end,text,n_sentences,n_words,care_p,fairness_p,loyalty_p,authority_p,sanctity_p,care_sent,fairness_sent,loyalty_sent,authority_sent,sanctity_sent,moral_nonmoral_ratio,f_var,sent_var,moral_vector_R5,cosine_gonye,cosine_pergel,cosine_yasa,cosine_gpy_sum_vector,delta_vector_discriminant,score_PC1,score_PC2,score_PC3,score_PC4,score_PC5,president_short
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,17,2,34,35,"But the situation is an urgent one requiring immediate action, and the United Nations and its related organizations are not in a position to extend help of the kind that is required. It is important to note that the Greek Government has asked for our aid in utilizing effectively the financial and other assistance we may give to Greece, and in improving its public administration.",2,65,0.1171978551264993,0.1127003646821094,0.0925452238316136,0.10174024924897,0.07666472275579,0.0554850975451039,0.0487512502530962,0.1030426491643667,0.0449848975868237,0.0222373535039341,3.6666666666666665,0.0002650147103556,0.0008802554657074,"[0.1171978551264993, 0.11270036468210942, 0.09254522383161362, 0.10174024924897007, 0.07666472275579002]",0.830262516692005,0.8208016433185834,0.7230878442825445,0.9666466478952128,-0.0006801378617,-2.7627586050482846,1.8139670477773173,-0.9593293213632341,6.771254807774493,11.23611757330098,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,18,2,36,37,"It is of the utmost importance that we supervise the use of any funds made available to Greece, in such a manner that each dollar spent will count toward making Greece self-supporting, and will help to build an economy in which a healthy democracy can flourish. No government is perfect.",2,50,0.1218636651611095,0.1156430182262036,0.0910642817121523,0.1075707774393397,0.0900447406405059,-0.0119547017472226,0.0439131515308077,0.065513090874089,0.006401435899137,0.1055394243991017,2.2857142857142856,0.0002054621036282,0.0021930206490874,"[0.12186366516110951, 0.11564301822620363, 0.09106428171215233, 0.10757077743933975, 0.0900447406405059]",0.8187822392204707,0.8174557281546142,0.725263722916037,0.9615019707905172,-0.0006348556685739,-3.0368143305693756,2.3466530104515524,-1.9056422808821107,8.070954986233534,11.908150763366727,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,19,2,38,39,"One of the chief virtues of a democracy, however, is that its defects are always visible and under democratic processes can be pointed out and corrected. The government of Greece is not perfect.",2,33,0.0554251320280939,0.1031008110663708,0.0720785877893215,0.1028977470467787,0.1103789173002853,0.0751629606365159,0.0096186498855835,0.0311147482143611,0.1355550146656483,0.0892072543617998,1.0,0.0005655984890876,0.002458388182872,"[0.05542513202809397, 0.10310081106637085, 0.07207858778932151, 0.10289774704677872, 0.1103789173002853]",0.6362519596940405,0.855438554212588,0.7784035463536467,0.9246909794828304,0.006877039254067,-1.4562445315899861,2.1382751215950866,-3.064439891477961,11.829617679426615,9.189591740477608,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,20,2,40,41,"Nevertheless it represents 85 percent of the members of the Greek Parliament who were chosen in an election last year. Foreign observers, including 692 Americans, considered this election to be a fair expression of the views of the Greek people.",2,40,0.0768280336860212,0.1148263456085142,0.0887219485939301,0.1002656210223581,0.0746467256980953,-0.0411492566657912,0.0386624547327405,-0.0170926927486575,-0.0349776700372342,-0.0093349417685806,2.8,0.0002817483847967,0.0009935862900705,"[0.07682803368602127, 0.11482634560851421, 0.08872194859393016, 0.10026562102235816, 0.07464672569809531]",0.7539296697797525,0.8792997910186149,0.7582069641880356,0.9739908195126228,0.0050692214937619,-1.3632549660775655,1.3588251916322898,-0.11750413546211824,7.744053505803424,9.89288224424821,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,21,2,42,43,The Greek Government has been operating in an atmosphere of chaos and extremism. It has made mistakes.,2,17,0.1170047852250739,0.1128008892666203,0.1167970851285713,0.1305196074378827,0.1163936476658453,-0.3391114472361809,-0.3520133634085213,-0.3385148627488271,-0.2467304893757289,-0.324041095631641,2.5,4.657916884158627e-05,0.0017794052022812,"[0.11700478522507392, 0.11280088926662031, 0.1167970851285713, 0.13051960743788277, 0.11639364766584533]",0.7400396020213408,0.8025625484053903,0.7981656872461959,0.9530142619520484,-0.0022469869951327,-3.6648946502778075,1.027256706979713,-3.0088550701522876,11.330785234169408,14.254654708371717,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,22,2,44,45,"The extension of aid by this country does not mean that the United States condones everything that the Greek Government has done or will do. We have condemned in the past, and we condemn now, extremist measures of the right or the left.",2,43,0.1154913797569206,0.0944302101614929,0.1067706841248245,0.116501610654294,0.0883944795258224,-0.1851744042437582,-0.051869473713651,-0.0744733499585138,-0.0423948810094677,0.0019256030999105,3.0,0.0001576568337077,0.004887103992716,"[0.11549137975692066, 0.09443021016149296, 0.10677068412482453, 0.11650161065429408, 0.08839447952582243]",0.7736709561371362,0.7879752914117661,0.7952498880632244,0.9594631827367636,-0.004576539038425,-3.1407807052099654,0.24757476315467497,-2.1770156932826934,8.020181819044538,12.165125824357476,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,23,2,46,47,"We have in the past advised tolerance, and we advise tolerance now. Greece's neighbor, Turkey, also deserves our attention.",2,19,0.1265290938414779,0.1206682018709609,0.0824992522807736,0.1364944733704255,0.1342644044881896,0.2217541666666667,0.1937184489693313,0.2053433779761904,0.0139174786324786,-0.0864805857487922,1.5,0.0004812202610653,0.0191059982991279,"[0.12652909384147798, 0.1206682018709609, 0.08249925228077369, 0.13649447337042553, 0.13426440448818963]",0.7513982743919901,0.8115704791242867,0.7476630210028596,0.9408581304428472,0.0011682497656642,-3.105302246852699,3.7698408531871435,-5.392101318684429,12.553183615758222,13.957757427210517,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,24,2,48,49,The future of Turkey as an independent and economically sound state is clearly no less important to the freedom-loving peoples of the world than the future of Greece. The circumstances in which Turkey finds itself today are considerably different from those of Greece.,2,43,0.0823396863461505,0.1003935449693095,0.0751951640695412,0.0921214870004915,0.0784836162396647,0.0151223302076392,0.1632007275655793,0.1278778884817892,0.0907963102477798,0.0735707598247794,1.625,0.0001077137537463,0.0031464229422796,"[0.08233968634615053, 0.10039354496930956, 0.07519516406954123, 0.09212148700049151, 0.0784836162396647]",0.7715220412372955,0.8532876038884281,0.7486539543206483,0.9665574142378244,0.0024948952852689,-1.7676749765570063,1.7376664453208155,-1.4146312607928282,7.628847219868577,8.880456125483324,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,25,2,50,51,"Turkey has been spared the disasters that have beset Greece. And during the war, the United States and Great Britain furnished Turkey with material aid.",2,25,0.0856127211115648,0.0517814977727989,0.0807993976065952,0.0628126874390585,0.0674467857108003,-0.0936658464342674,0.0314664546807359,-0.0366041256422053,0.0592295762108262,0.1115416719938148,0.75,0.0001874989128246,0.0065042767515465,"[0.0856127211115648, 0.05178149777279898, 0.08079939760659526, 0.0628126874390585, 0.06744678571080033]",0.7632450556682869,0.6924492576043131,0.7736556191859328,0.9072314144773368,-0.0049121070687294,-3.568451238263941,-0.5929601516564973,-2.0239114642556277,5.873347858902657,6.527189937798122,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,26,2,52,53,"Nevertheless, Turkey now needs our support. Since the war Turkey has sought additional financial assistance from Great Britain and the United States for the purpose of effecting that modernization necessary for the maintenance of its national integrity.",2,37,0.1104631853143585,0.1171444191766414,0.0964028606896296,0.0867494524381464,0.0827552703151844,0.0587735093835258,0.1127841329094304,0.0973030955452038,0.0451423182917478,0.1470749578293531,2.333333333333333,0.0002202239805325,0.0016981908935006,"[0.11046318531435854, 0.11714441917664149, 0.09640286068962965, 0.0867494524381464, 0.0827552703151844]",0.8207670143770714,0.812515021492332,0.7015617145125078,0.9506731945989156,6.267136530384299e-05,-3.532451089799103,2.0233382932747475,-0.5253026324279535,7.777272942075109,10.82505004505043,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,27,2,54,55,"That integrity is essential to the preservation of order in the Middle East. The British Government has informed us that, owing to its own difficulties, it can no longer extend financial or economic aid to Turkey.",2,36,0.1160139466855047,0.120800645751466,0.0940842246391824,0.0969033565033912,0.0999642725737745,0.0970465901697422,0.0224336895946298,0.0548714411738432,0.0185815369986319,0.0367958442441071,1.125,0.0001448762803102,0.0010190754354978,"[0.11601394668550477, 0.12080064575146604, 0.09408422463918241, 0.09690335650339127, 0.09996427257377456]",0.8038081833411003,0.8119394548225126,0.710477675495115,0.9471781127818109,0.0003232241227609,-3.737788172685989,2.6818096574468404,-1.814551287274551,9.448427717478056,11.766437126860259,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,28,2,56,57,"As in the case of Greece, if Turkey is to have the assistance it needs, the United States must supply it. We are the only country able to provide that help.",2,31,0.1378960284003538,0.1060692241880721,0.0970494869335731,0.0915397789368701,0.0653778955037724,0.0051627480164908,0.0578869669623436,0.0874214780287771,0.0810973272529266,0.0829868702808546,5.0,0.0006877651139752,0.0011736620286918,"[0.1378960284003538, 0.10606922418807216, 0.0970494869335731, 0.09153977893687017, 0.06537789550377247]",0.8739645302327594,0.7681599186448765,0.6846045770915846,0.9471265119401664,-0.004950998998195,-3.6875481710482365,1.5154048293379612,-0.55005967593344,4.94063756324725,11.172533829840605,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,29,2,58,59,"I am fully aware of the broad implications involved if the United States extends assistance to Greece and Turkey, and I shall discuss these implications with you at this time. One of the primary objectives of the foreign policy of the United States is the creation of conditions in which we and other nations will be able to work out a way of life free from coercion.",2,67,0.0903157783552445,0.0983382027392601,0.0837354921562207,0.0789940030154934,0.0640865163545515,-0.0183490834227043,0.0393819082837392,0.0738233366685577,0.0493956115466808,0.0727555656309111,2.333333333333333,0.0001657614304398,0.0014130925897977,"[0.09031577835524457, 0.09833820273926011, 0.08373549215622073, 0.07899400301549349, 0.06408651635455155]",0.8157606269518194,0.8265375127115062,0.7217440839741313,0.9625843465199702,0.0003316831964064,-2.4013994622423147,1.1625070446656876,-0.16576988258546654,5.970934048259516,8.550163352034465,Truman
Harry S. Truman,Truman Doctrine,56  - Special Message to the Congress on Greece and Turkey: The Truman Doctrine,1947-03-12,Oral,30,2,60,61,"This was a fundamental issue in the war with Germany and Japan. Our victory was won over countries which sought to impose their will, and their way of life, upon other nations.",2,32,0.1255101034016994,0.1302165677560125,0.0934652910691445,0.1002081316479514,0.0993572138737445,-0.1916533282689532,-0.1130481877893084,-0.088548538464683,-0.1442130135184508,-0.0995567907018698,5.0,0.0002828775610849,0.001725455604879,"[0.12551010340169944, 0.13021656775601254, 0.09346529106914458, 0.10020813164795148, 0.0993572138737445]",0.8233749041105725,0.8176073421032045,0.6912054055080946,0.9496269656451524,0.0010571386473546,-3.726211079808198,3.2597947008076154,-1.649603679645013,9.20122609220357,12.370046449190902,Truman
